national_number,english_name,stat_name,stat_value
1020,Gouging Fire,sp_attack,65
1021,Raging Bolt,sp_attack,137
1022,Iron Boulder,sp_attack,68
1023,Iron Crown,sp_attack,122
1024,Terapagos,sp_attack,65
1025,Pecharunt,sp_attack,88
1,Bulbasaur,sp_defense,65
2,Ivysaur,sp_defense,80
3,Venusaur,sp_defense,100
4,Charmander,sp_defense,50
5,Charmeleon,sp_defense,65
6,Charizard,sp_defense,85
7,Squirtle,sp_defense,64
8,Wartortle,sp_defense,80
9,Blastoise,sp_defense,105
10,Caterpie,sp_defense,20
11,Metapod,sp_defense,25
12,Butterfree,sp_defense,80
13,Weedle,sp_defense,20
14,Kakuna,sp_defense,25
15,Beedrill,sp_defense,80
16,Pidgey,sp_defense,35
17,Pidgeotto,sp_defense,50
18,Pidgeot,sp_defense,70
19,Rattata,sp_defense,35
20,Raticate,sp_defense,70
21,Spearow,sp_defense,31
22,Fearow,sp_defense,61
23,Ekans,sp_defense,54
24,Arbok,sp_defense,79
25,Pikachu,sp_defense,50
26,Raichu,sp_defense,80
27,Sandshrew,sp_defense,30
28,Sandslash,sp_defense,55
29,Nidoran♀,sp_defense,40
30,Nidorina,sp_defense,55
31,Nidoqueen,sp_defense,85
32,Nidoran♂,sp_defense,40
33,Nidorino,sp_defense,55
34,Nidoking,sp_defense,75
35,Clefairy,sp_defense,65
36,Clefable,sp_defense,90
37,Vulpix,sp_defense,65
38,Ninetales,sp_defense,100
39,Jigglypuff,sp_defense,25
40,Wigglytuff,sp_defense,50
41,Zubat,sp_defense,40
42,Golbat,sp_defense,75
43,Oddish,sp_defense,65
44,Gloom,sp_defense,75
45,Vileplume,sp_defense,90
46,Paras,sp_defense,55
47,Parasect,sp_defense,80
48,Venonat,sp_defense,55
49,Venomoth,sp_defense,75
50,Diglett,sp_defense,45
51,Dugtrio,sp_defense,70
52,Meowth,sp_defense,40
53,Persian,sp_defense,65
54,Psyduck,sp_defense,50
55,Golduck,sp_defense,80
56,Mankey,sp_defense,45
57,Primeape,sp_defense,70
58,Growlithe,sp_defense,50
59,Arcanine,sp_defense,80
60,Poliwag,sp_defense,40
61,Poliwhirl,sp_defense,50
62,Poliwrath,sp_defense,90
63,Abra,sp_defense,55
64,Kadabra,sp_defense,70
65,Alakazam,sp_defense,95
66,Machop,sp_defense,35
67,Machoke,sp_defense,60
68,Machamp,sp_defense,85
69,Bellsprout,sp_defense,30
70,Weepinbell,sp_defense,45
71,Victreebel,sp_defense,70
72,Tentacool,sp_defense,100
73,Tentacruel,sp_defense,120
74,Geodude,sp_defense,30
75,Graveler,sp_defense,45
76,Golem,sp_defense,65
77,Ponyta,sp_defense,65
78,Rapidash,sp_defense,80
79,Slowpoke,sp_defense,40
80,Slowbro,sp_defense,80
81,Magnemite,sp_defense,55
82,Magneton,sp_defense,70
83,Farfetch'd,sp_defense,62
84,Doduo,sp_defense,35
85,Dodrio,sp_defense,60
86,Seel,sp_defense,70
87,Dewgong,sp_defense,95
88,Grimer,sp_defense,50
89,Muk,sp_defense,100
90,Shellder,sp_defense,25
91,Cloyster,sp_defense,45
92,Gastly,sp_defense,35
93,Haunter,sp_defense,55
94,Gengar,sp_defense,75
95,Onix,sp_defense,45
96,Drowzee,sp_defense,90
97,Hypno,sp_defense,115
98,Krabby,sp_defense,25
99,Kingler,sp_defense,50
100,Voltorb,sp_defense,55
101,Electrode,sp_defense,80
102,Exeggcute,sp_defense,45
103,Exeggutor,sp_defense,75
104,Cubone,sp_defense,50
105,Marowak,sp_defense,80
106,Hitmonlee,sp_defense,110
107,Hitmonchan,sp_defense,110
108,Lickitung,sp_defense,75
109,Koffing,sp_defense,45
110,Weezing,sp_defense,70
111,Rhyhorn,sp_defense,30
112,Rhydon,sp_defense,45
113,Chansey,sp_defense,105
114,Tangela,sp_defense,40
115,Kangaskhan,sp_defense,80
116,Horsea,sp_defense,25
117,Seadra,sp_defense,45
118,Goldeen,sp_defense,50
119,Seaking,sp_defense,80
120,Staryu,sp_defense,55
121,Starmie,sp_defense,85
122,Mr. Mime,sp_defense,120
123,Scyther,sp_defense,80
124,Jynx,sp_defense,95
125,Electabuzz,sp_defense,85
126,Magmar,sp_defense,85
127,Pinsir,sp_defense,70
128,Tauros,sp_defense,70
129,Magikarp,sp_defense,20
130,Gyarados,sp_defense,100
131,Lapras,sp_defense,95
132,Ditto,sp_defense,48
133,Eevee,sp_defense,65
134,Vaporeon,sp_defense,95
135,Jolteon,sp_defense,95
136,Flareon,sp_defense,110
137,Porygon,sp_defense,75
138,Omanyte,sp_defense,55
139,Omastar,sp_defense,70
140,Kabuto,sp_defense,45
141,Kabutops,sp_defense,70
142,Aerodactyl,sp_defense,75
143,Snorlax,sp_defense,110
144,Articuno,sp_defense,125
145,Zapdos,sp_defense,90
146,Moltres,sp_defense,85
147,Dratini,sp_defense,50
148,Dragonair,sp_defense,70
149,Dragonite,sp_defense,100
150,Mewtwo,sp_defense,90
151,Mew,sp_defense,100
152,Chikorita,sp_defense,65
153,Bayleef,sp_defense,80
154,Meganium,sp_defense,100
155,Cyndaquil,sp_defense,50
156,Quilava,sp_defense,65
157,Typhlosion,sp_defense,85
158,Totodile,sp_defense,48
159,Croconaw,sp_defense,63
160,Feraligatr,sp_defense,83
161,Sentret,sp_defense,45
162,Furret,sp_defense,55
163,Hoothoot,sp_defense,56
164,Noctowl,sp_defense,96
165,Ledyba,sp_defense,80
166,Ledian,sp_defense,110
167,Spinarak,sp_defense,40
168,Ariados,sp_defense,70
169,Crobat,sp_defense,80
170,Chinchou,sp_defense,56
171,Lanturn,sp_defense,76
172,Pichu,sp_defense,35
173,Cleffa,sp_defense,55
174,Igglybuff,sp_defense,20
175,Togepi,sp_defense,65
176,Togetic,sp_defense,105
177,Natu,sp_defense,45
178,Xatu,sp_defense,70
179,Mareep,sp_defense,45
180,Flaaffy,sp_defense,60
181,Ampharos,sp_defense,90
182,Bellossom,sp_defense,100
183,Marill,sp_defense,50
184,Azumarill,sp_defense,80
185,Sudowoodo,sp_defense,65
186,Politoed,sp_defense,100
187,Hoppip,sp_defense,55
188,Skiploom,sp_defense,65
189,Jumpluff,sp_defense,95
190,Aipom,sp_defense,55
191,Sunkern,sp_defense,30
192,Sunflora,sp_defense,85
193,Yanma,sp_defense,45
194,Wooper,sp_defense,25
195,Quagsire,sp_defense,65
196,Espeon,sp_defense,95
197,Umbreon,sp_defense,130
198,Murkrow,sp_defense,42
199,Slowking,sp_defense,110
200,Misdreavus,sp_defense,85
201,Unown,sp_defense,48
202,Wobbuffet,sp_defense,58
203,Girafarig,sp_defense,65
204,Pineco,sp_defense,35
205,Forretress,sp_defense,60
206,Dunsparce,sp_defense,65
207,Gligar,sp_defense,65
208,Steelix,sp_defense,65
209,Snubbull,sp_defense,40
210,Granbull,sp_defense,60
211,Qwilfish,sp_defense,55
212,Scizor,sp_defense,80
213,Shuckle,sp_defense,230
214,Heracross,sp_defense,95
215,Sneasel,sp_defense,75
216,Teddiursa,sp_defense,50
217,Ursaring,sp_defense,75
218,Slugma,sp_defense,40
219,Magcargo,sp_defense,80
220,Swinub,sp_defense,30
221,Piloswine,sp_defense,60
222,Corsola,sp_defense,95
223,Remoraid,sp_defense,35
224,Octillery,sp_defense,75
225,Delibird,sp_defense,45
226,Mantine,sp_defense,140
227,Skarmory,sp_defense,70
228,Houndour,sp_defense,50
229,Houndoom,sp_defense,80
230,Kingdra,sp_defense,95
231,Phanpy,sp_defense,40
232,Donphan,sp_defense,60
233,Porygon2,sp_defense,95
234,Stantler,sp_defense,65
235,Smeargle,sp_defense,45
236,Tyrogue,sp_defense,35
237,Hitmontop,sp_defense,110
238,Smoochum,sp_defense,65
239,Elekid,sp_defense,55
240,Magby,sp_defense,55
241,Miltank,sp_defense,70
242,Blissey,sp_defense,135
243,Raikou,sp_defense,100
244,Entei,sp_defense,75
245,Suicune,sp_defense,115
246,Larvitar,sp_defense,50
247,Pupitar,sp_defense,70
248,Tyranitar,sp_defense,100
249,Lugia,sp_defense,154
250,Ho-Oh,sp_defense,154
251,Celebi,sp_defense,100
252,Treecko,sp_defense,55
253,Grovyle,sp_defense,65
254,Sceptile,sp_defense,85
255,Torchic,sp_defense,50
256,Combusken,sp_defense,60
257,Blaziken,sp_defense,70
258,Mudkip,sp_defense,50
259,Marshtomp,sp_defense,70
260,Swampert,sp_defense,90
261,Poochyena,sp_defense,30
262,Mightyena,sp_defense,60
263,Zigzagoon,sp_defense,41
264,Linoone,sp_defense,61
265,Wurmple,sp_defense,30
266,Silcoon,sp_defense,25
267,Beautifly,sp_defense,50
268,Cascoon,sp_defense,25
269,Dustox,sp_defense,90
270,Lotad,sp_defense,50
271,Lombre,sp_defense,70
272,Ludicolo,sp_defense,100
273,Seedot,sp_defense,30
274,Nuzleaf,sp_defense,40
275,Shiftry,sp_defense,60
276,Taillow,sp_defense,30
277,Swellow,sp_defense,50
278,Wingull,sp_defense,30
279,Pelipper,sp_defense,70
280,Ralts,sp_defense,35
281,Kirlia,sp_defense,55
282,Gardevoir,sp_defense,115
283,Surskit,sp_defense,52
284,Masquerain,sp_defense,82
285,Shroomish,sp_defense,60
286,Breloom,sp_defense,60
287,Slakoth,sp_defense,35
288,Vigoroth,sp_defense,55
289,Slaking,sp_defense,65
290,Nincada,sp_defense,30
291,Ninjask,sp_defense,50
292,Shedinja,sp_defense,30
293,Whismur,sp_defense,23
294,Loudred,sp_defense,43
295,Exploud,sp_defense,73
296,Makuhita,sp_defense,30
297,Hariyama,sp_defense,60
298,Azurill,sp_defense,40
299,Nosepass,sp_defense,90
300,Skitty,sp_defense,35
301,Delcatty,sp_defense,55
302,Sableye,sp_defense,65
303,Mawile,sp_defense,55
304,Aron,sp_defense,40
305,Lairon,sp_defense,50
306,Aggron,sp_defense,60
307,Meditite,sp_defense,55
308,Medicham,sp_defense,75
309,Electrike,sp_defense,40
310,Manectric,sp_defense,60
311,Plusle,sp_defense,75
312,Minun,sp_defense,85
313,Volbeat,sp_defense,85
314,Illumise,sp_defense,85
315,Roselia,sp_defense,80
316,Gulpin,sp_defense,53
317,Swalot,sp_defense,83
318,Carvanha,sp_defense,20
319,Sharpedo,sp_defense,40
320,Wailmer,sp_defense,35
321,Wailord,sp_defense,45
322,Numel,sp_defense,45
323,Camerupt,sp_defense,75
324,Torkoal,sp_defense,70
325,Spoink,sp_defense,80
326,Grumpig,sp_defense,110
327,Spinda,sp_defense,60
328,Trapinch,sp_defense,45
329,Vibrava,sp_defense,50
330,Flygon,sp_defense,80
331,Cacnea,sp_defense,40
332,Cacturne,sp_defense,60
333,Swablu,sp_defense,75
334,Altaria,sp_defense,105
335,Zangoose,sp_defense,60
336,Seviper,sp_defense,60
337,Lunatone,sp_defense,85
338,Solrock,sp_defense,65
339,Barboach,sp_defense,41
340,Whiscash,sp_defense,71
341,Corphish,sp_defense,35
342,Crawdaunt,sp_defense,55
343,Baltoy,sp_defense,70
344,Claydol,sp_defense,120
345,Lileep,sp_defense,87
346,Cradily,sp_defense,107
347,Anorith,sp_defense,50
348,Armaldo,sp_defense,80
349,Feebas,sp_defense,55
350,Milotic,sp_defense,125
351,Castform,sp_defense,70
352,Kecleon,sp_defense,120
353,Shuppet,sp_defense,33
354,Banette,sp_defense,63
355,Duskull,sp_defense,90
356,Dusclops,sp_defense,130
357,Tropius,sp_defense,87
358,Chimecho,sp_defense,90
359,Absol,sp_defense,60
360,Wynaut,sp_defense,48
361,Snorunt,sp_defense,50
362,Glalie,sp_defense,80
363,Spheal,sp_defense,50
364,Sealeo,sp_defense,70
365,Walrein,sp_defense,90
366,Clamperl,sp_defense,55
367,Huntail,sp_defense,75
368,Gorebyss,sp_defense,75
369,Relicanth,sp_defense,65
370,Luvdisc,sp_defense,65
371,Bagon,sp_defense,30
372,Shelgon,sp_defense,50
373,Salamence,sp_defense,80
374,Beldum,sp_defense,60
375,Metang,sp_defense,80
376,Metagross,sp_defense,90
377,Regirock,sp_defense,100
378,Regice,sp_defense,200
379,Registeel,sp_defense,150
380,Latias,sp_defense,130
381,Latios,sp_defense,110
382,Kyogre,sp_defense,140
383,Groudon,sp_defense,90
384,Rayquaza,sp_defense,90
385,Jirachi,sp_defense,100
386,Deoxys,sp_defense,50
387,Turtwig,sp_defense,55
388,Grotle,sp_defense,65
389,Torterra,sp_defense,85
390,Chimchar,sp_defense,44
391,Monferno,sp_defense,52
392,Infernape,sp_defense,71
393,Piplup,sp_defense,56
394,Prinplup,sp_defense,76
395,Empoleon,sp_defense,101
396,Starly,sp_defense,30
397,Staravia,sp_defense,40
398,Staraptor,sp_defense,60
399,Bidoof,sp_defense,40
400,Bibarel,sp_defense,60
401,Kricketot,sp_defense,41
402,Kricketune,sp_defense,51
403,Shinx,sp_defense,34
404,Luxio,sp_defense,49
405,Luxray,sp_defense,79
406,Budew,sp_defense,70
407,Roserade,sp_defense,105
408,Cranidos,sp_defense,30
409,Rampardos,sp_defense,50
410,Shieldon,sp_defense,88
411,Bastiodon,sp_defense,138
412,Burmy,sp_defense,45
413,Wormadam,sp_defense,105
414,Mothim,sp_defense,50
415,Combee,sp_defense,42
416,Vespiquen,sp_defense,102
417,Pachirisu,sp_defense,90
418,Buizel,sp_defense,30
419,Floatzel,sp_defense,50
420,Cherubi,sp_defense,53
421,Cherrim,sp_defense,78
422,Shellos,sp_defense,62
423,Gastrodon,sp_defense,82
424,Ambipom,sp_defense,66
425,Drifloon,sp_defense,44
426,Drifblim,sp_defense,54
427,Buneary,sp_defense,56
428,Lopunny,sp_defense,96
429,Mismagius,sp_defense,105
430,Honchkrow,sp_defense,52
431,Glameow,sp_defense,37
432,Purugly,sp_defense,59
433,Chingling,sp_defense,50
434,Stunky,sp_defense,41
435,Skuntank,sp_defense,61
436,Bronzor,sp_defense,86
437,Bronzong,sp_defense,116
438,Bonsly,sp_defense,45
439,Mime Jr.,sp_defense,90
440,Happiny,sp_defense,65
441,Chatot,sp_defense,42
442,Spiritomb,sp_defense,108
443,Gible,sp_defense,45
444,Gabite,sp_defense,55
445,Garchomp,sp_defense,85
446,Munchlax,sp_defense,85
447,Riolu,sp_defense,40
448,Lucario,sp_defense,70
449,Hippopotas,sp_defense,42
450,Hippowdon,sp_defense,72
451,Skorupi,sp_defense,55
452,Drapion,sp_defense,75
453,Croagunk,sp_defense,40
454,Toxicroak,sp_defense,65
455,Carnivine,sp_defense,72
456,Finneon,sp_defense,61
457,Lumineon,sp_defense,86
458,Mantyke,sp_defense,120
459,Snover,sp_defense,60
460,Abomasnow,sp_defense,85
461,Weavile,sp_defense,85
462,Magnezone,sp_defense,90
463,Lickilicky,sp_defense,95
464,Rhyperior,sp_defense,55
465,Tangrowth,sp_defense,50
466,Electivire,sp_defense,85
467,Magmortar,sp_defense,95
468,Togekiss,sp_defense,115
469,Yanmega,sp_defense,56
470,Leafeon,sp_defense,65
471,Glaceon,sp_defense,95
472,Gliscor,sp_defense,75
473,Mamoswine,sp_defense,60
474,Porygon-Z,sp_defense,75
475,Gallade,sp_defense,115
476,Probopass,sp_defense,150
477,Dusknoir,sp_defense,135
478,Froslass,sp_defense,70
479,Rotom,sp_defense,77
480,Uxie,sp_defense,130
481,Mesprit,sp_defense,105
482,Azelf,sp_defense,70
483,Dialga,sp_defense,100
484,Palkia,sp_defense,120
485,Heatran,sp_defense,106
486,Regigigas,sp_defense,110
487,Giratina,sp_defense,120
488,Cresselia,sp_defense,130
489,Phione,sp_defense,80
490,Manaphy,sp_defense,100
491,Darkrai,sp_defense,90
492,Shaymin,sp_defense,100
493,Arceus,sp_defense,120
494,Victini,sp_defense,100
495,Snivy,sp_defense,55
496,Servine,sp_defense,75
497,Serperior,sp_defense,95
498,Tepig,sp_defense,45
499,Pignite,sp_defense,55
500,Emboar,sp_defense,65
501,Oshawott,sp_defense,45
502,Dewott,sp_defense,60
503,Samurott,sp_defense,70
504,Patrat,sp_defense,39
505,Watchog,sp_defense,69
506,Lillipup,sp_defense,45
507,Herdier,sp_defense,65
508,Stoutland,sp_defense,90
509,Purrloin,sp_defense,37
510,Liepard,sp_defense,50
511,Pansage,sp_defense,48
512,Simisage,sp_defense,63
513,Pansear,sp_defense,48
514,Simisear,sp_defense,63
515,Panpour,sp_defense,48
516,Simipour,sp_defense,63
517,Munna,sp_defense,55
518,Musharna,sp_defense,95
519,Pidove,sp_defense,30
520,Tranquill,sp_defense,42
521,Unfezant,sp_defense,55
522,Blitzle,sp_defense,32
523,Zebstrika,sp_defense,63
524,Roggenrola,sp_defense,25
525,Boldore,sp_defense,40
526,Gigalith,sp_defense,80
527,Woobat,sp_defense,43
528,Swoobat,sp_defense,55
529,Drilbur,sp_defense,45
530,Excadrill,sp_defense,65
531,Audino,sp_defense,86
532,Timburr,sp_defense,35
533,Gurdurr,sp_defense,50
534,Conkeldurr,sp_defense,65
535,Tympole,sp_defense,40
536,Palpitoad,sp_defense,55
537,Seismitoad,sp_defense,75
538,Throh,sp_defense,85
539,Sawk,sp_defense,75
540,Sewaddle,sp_defense,60
541,Swadloon,sp_defense,80
542,Leavanny,sp_defense,80
543,Venipede,sp_defense,39
544,Whirlipede,sp_defense,79
545,Scolipede,sp_defense,69
546,Cottonee,sp_defense,50
547,Whimsicott,sp_defense,75
548,Petilil,sp_defense,50
549,Lilligant,sp_defense,75
550,Basculin,sp_defense,55
551,Sandile,sp_defense,35
552,Krokorok,sp_defense,45
553,Krookodile,sp_defense,70
554,Darumaka,sp_defense,45
555,Darmanitan,sp_defense,55
556,Maractus,sp_defense,67
557,Dwebble,sp_defense,35
558,Crustle,sp_defense,75
559,Scraggy,sp_defense,70
560,Scrafty,sp_defense,115
561,Sigilyph,sp_defense,80
562,Yamask,sp_defense,65
563,Cofagrigus,sp_defense,105
564,Tirtouga,sp_defense,45
565,Carracosta,sp_defense,65
566,Archen,sp_defense,45
567,Archeops,sp_defense,65
568,Trubbish,sp_defense,62
569,Garbodor,sp_defense,82
570,Zorua,sp_defense,40
571,Zoroark,sp_defense,60
572,Minccino,sp_defense,40
573,Cinccino,sp_defense,60
574,Gothita,sp_defense,65
575,Gothorita,sp_defense,85
576,Gothitelle,sp_defense,110
577,Solosis,sp_defense,50
578,Duosion,sp_defense,60
579,Reuniclus,sp_defense,85
580,Ducklett,sp_defense,50
581,Swanna,sp_defense,63
582,Vanillite,sp_defense,60
583,Vanillish,sp_defense,75
584,Vanilluxe,sp_defense,95
585,Deerling,sp_defense,50
586,Sawsbuck,sp_defense,70
587,Emolga,sp_defense,60
588,Karrablast,sp_defense,45
589,Escavalier,sp_defense,105
590,Foongus,sp_defense,55
591,Amoonguss,sp_defense,80
592,Frillish,sp_defense,85
593,Jellicent,sp_defense,105
594,Alomomola,sp_defense,45
595,Joltik,sp_defense,50
596,Galvantula,sp_defense,60
597,Ferroseed,sp_defense,86
598,Ferrothorn,sp_defense,116
599,Klink,sp_defense,60
600,Klang,sp_defense,85
601,Klinklang,sp_defense,85
602,Tynamo,sp_defense,40
603,Eelektrik,sp_defense,70
604,Eelektross,sp_defense,80
605,Elgyem,sp_defense,55
606,Beheeyem,sp_defense,95
607,Litwick,sp_defense,55
608,Lampent,sp_defense,60
609,Chandelure,sp_defense,90
610,Axew,sp_defense,40
611,Fraxure,sp_defense,50
612,Haxorus,sp_defense,70
613,Cubchoo,sp_defense,40
614,Beartic,sp_defense,80
615,Cryogonal,sp_defense,135
616,Shelmet,sp_defense,65
617,Accelgor,sp_defense,60
618,Stunfisk,sp_defense,99
619,Mienfoo,sp_defense,50
620,Mienshao,sp_defense,60
621,Druddigon,sp_defense,90
622,Golett,sp_defense,50
623,Golurk,sp_defense,80
624,Pawniard,sp_defense,40
625,Bisharp,sp_defense,70
626,Bouffalant,sp_defense,95
627,Rufflet,sp_defense,50
628,Braviary,sp_defense,75
629,Vullaby,sp_defense,65
630,Mandibuzz,sp_defense,95
631,Heatmor,sp_defense,66
632,Durant,sp_defense,48
633,Deino,sp_defense,50
634,Zweilous,sp_defense,70
635,Hydreigon,sp_defense,90
636,Larvesta,sp_defense,55
637,Volcarona,sp_defense,105
638,Cobalion,sp_defense,72
639,Terrakion,sp_defense,90
640,Virizion,sp_defense,129
641,Tornadus,sp_defense,80
642,Thundurus,sp_defense,80
643,Reshiram,sp_defense,120
644,Zekrom,sp_defense,100
645,Landorus,sp_defense,80
646,Kyurem,sp_defense,90
647,Keldeo,sp_defense,90
648,Meloetta,sp_defense,128
649,Genesect,sp_defense,95
650,Chespin,sp_defense,45
651,Quilladin,sp_defense,58
652,Chesnaught,sp_defense,75
653,Fennekin,sp_defense,60
654,Braixen,sp_defense,70
655,Delphox,sp_defense,100
656,Froakie,sp_defense,44
657,Frogadier,sp_defense,56
658,Greninja,sp_defense,71
659,Bunnelby,sp_defense,36
660,Diggersby,sp_defense,77
661,Fletchling,sp_defense,38
662,Fletchinder,sp_defense,52
663,Talonflame,sp_defense,69
664,Scatterbug,sp_defense,25
665,Spewpa,sp_defense,30
666,Vivillon,sp_defense,50
667,Litleo,sp_defense,54
668,Pyroar,sp_defense,66
669,Flabébé,sp_defense,79
670,Floette,sp_defense,98
671,Florges,sp_defense,154
672,Skiddo,sp_defense,57
673,Gogoat,sp_defense,81
674,Pancham,sp_defense,48
675,Pangoro,sp_defense,71
676,Furfrou,sp_defense,90
677,Espurr,sp_defense,60
678,Meowstic,sp_defense,81
679,Honedge,sp_defense,37
680,Doublade,sp_defense,49
681,Aegislash,sp_defense,140
682,Spritzee,sp_defense,65
683,Aromatisse,sp_defense,89
684,Swirlix,sp_defense,57
685,Slurpuff,sp_defense,75
686,Inkay,sp_defense,46
687,Malamar,sp_defense,75
688,Binacle,sp_defense,56
689,Barbaracle,sp_defense,86
690,Skrelp,sp_defense,60
691,Dragalge,sp_defense,123
692,Clauncher,sp_defense,63
693,Clawitzer,sp_defense,89
694,Helioptile,sp_defense,43
695,Heliolisk,sp_defense,94
696,Tyrunt,sp_defense,45
697,Tyrantrum,sp_defense,59
698,Amaura,sp_defense,63
699,Aurorus,sp_defense,92
700,Sylveon,sp_defense,130
701,Hawlucha,sp_defense,63
702,Dedenne,sp_defense,67
703,Carbink,sp_defense,150
704,Goomy,sp_defense,75
705,Sliggoo,sp_defense,113
706,Goodra,sp_defense,150
707,Klefki,sp_defense,87
708,Phantump,sp_defense,60
709,Trevenant,sp_defense,82
710,Pumpkaboo,sp_defense,55
711,Gourgeist,sp_defense,75
712,Bergmite,sp_defense,35
713,Avalugg,sp_defense,46
714,Noibat,sp_defense,40
715,Noivern,sp_defense,80
716,Xerneas,sp_defense,98
717,Yveltal,sp_defense,98
718,Zygarde,sp_defense,95
719,Diancie,sp_defense,150
720,Hoopa,sp_defense,130
721,Volcanion,sp_defense,90
722,Rowlet,sp_defense,50
723,Dartrix,sp_defense,70
724,Decidueye,sp_defense,100
725,Litten,sp_defense,40
726,Torracat,sp_defense,50
727,Incineroar,sp_defense,90
728,Popplio,sp_defense,56
729,Brionne,sp_defense,81
730,Primarina,sp_defense,116
731,Pikipek,sp_defense,30
732,Trumbeak,sp_defense,50
733,Toucannon,sp_defense,75
734,Yungoos,sp_defense,30
735,Gumshoos,sp_defense,60
736,Grubbin,sp_defense,45
737,Charjabug,sp_defense,75
738,Vikavolt,sp_defense,75
739,Crabrawler,sp_defense,47
740,Crabominable,sp_defense,67
741,Oricorio,sp_defense,70
742,Cutiefly,sp_defense,40
743,Ribombee,sp_defense,70
744,Rockruff,sp_defense,40
745,Lycanroc,sp_defense,65
746,Wishiwashi,sp_defense,25
747,Mareanie,sp_defense,52
748,Toxapex,sp_defense,142
749,Mudbray,sp_defense,55
750,Mudsdale,sp_defense,85
751,Dewpider,sp_defense,72
752,Araquanid,sp_defense,132
753,Fomantis,sp_defense,35
754,Lurantis,sp_defense,90
755,Morelull,sp_defense,75
756,Shiinotic,sp_defense,100
757,Salandit,sp_defense,40
758,Salazzle,sp_defense,60
759,Stufful,sp_defense,50
760,Bewear,sp_defense,60
761,Bounsweet,sp_defense,38
762,Steenee,sp_defense,48
763,Tsareena,sp_defense,98
764,Comfey,sp_defense,110
765,Oranguru,sp_defense,110
766,Passimian,sp_defense,60
767,Wimpod,sp_defense,30
768,Golisopod,sp_defense,90
769,Sandygast,sp_defense,45
770,Palossand,sp_defense,75
771,Pyukumuku,sp_defense,130
772,Type: Null,sp_defense,95
773,Silvally,sp_defense,95
774,Minior,sp_defense,100
775,Komala,sp_defense,95
776,Turtonator,sp_defense,85
777,Togedemaru,sp_defense,73
778,Mimikyu,sp_defense,105
779,Bruxish,sp_defense,70
780,Drampa,sp_defense,91
781,Dhelmise,sp_defense,90
782,Jangmo-o,sp_defense,45
783,Hakamo-o,sp_defense,70
784,Kommo-o,sp_defense,105
785,Tapu Koko,sp_defense,75
786,Tapu Lele,sp_defense,115
787,Tapu Bulu,sp_defense,95
788,Tapu Fini,sp_defense,130
789,Cosmog,sp_defense,31
790,Cosmoem,sp_defense,131
791,Solgaleo,sp_defense,89
792,Lunala,sp_defense,107
793,Nihilego,sp_defense,131
794,Buzzwole,sp_defense,53
795,Pheromosa,sp_defense,37
796,Xurkitree,sp_defense,71
797,Celesteela,sp_defense,101
798,Kartana,sp_defense,31
799,Guzzlord,sp_defense,53
800,Necrozma,sp_defense,89
801,Magearna,sp_defense,115
802,Marshadow,sp_defense,90
803,Poipole,sp_defense,67
804,Naganadel,sp_defense,73
805,Stakataka,sp_defense,101
806,Blacephalon,sp_defense,79
807,Zeraora,sp_defense,80
808,Meltan,sp_defense,35
809,Melmetal,sp_defense,65
810,Grookey,sp_defense,40
811,Thwackey,sp_defense,60
812,Rillaboom,sp_defense,70
813,Scorbunny,sp_defense,40
814,Raboot,sp_defense,60
815,Cinderace,sp_defense,75
816,Sobble,sp_defense,40
817,Drizzile,sp_defense,55
818,Inteleon,sp_defense,65
819,Skwovet,sp_defense,35
820,Greedent,sp_defense,75
821,Rookidee,sp_defense,35
822,Corvisquire,sp_defense,55
823,Corviknight,sp_defense,85
824,Blipbug,sp_defense,45
825,Dottler,sp_defense,90
826,Orbeetle,sp_defense,120
827,Nickit,sp_defense,52
828,Thievul,sp_defense,92
829,Gossifleur,sp_defense,60
830,Eldegoss,sp_defense,120
831,Wooloo,sp_defense,45
832,Dubwool,sp_defense,90
833,Chewtle,sp_defense,38
834,Drednaw,sp_defense,68
835,Yamper,sp_defense,50
836,Boltund,sp_defense,60
837,Rolycoly,sp_defense,50
838,Carkol,sp_defense,70
839,Coalossal,sp_defense,90
840,Applin,sp_defense,40
841,Flapple,sp_defense,60
842,Appletun,sp_defense,80
843,Silicobra,sp_defense,50
844,Sandaconda,sp_defense,70
845,Cramorant,sp_defense,95
846,Arrokuda,sp_defense,30
847,Barraskewda,sp_defense,50
848,Toxel,sp_defense,35
849,Toxtricity,sp_defense,70
850,Sizzlipede,sp_defense,50
851,Centiskorch,sp_defense,90
852,Clobbopus,sp_defense,50
853,Grapploct,sp_defense,80
854,Sinistea,sp_defense,54
855,Polteageist,sp_defense,114
856,Hatenna,sp_defense,53
857,Hattrem,sp_defense,73
858,Hatterene,sp_defense,103
859,Impidimp,sp_defense,40
860,Morgrem,sp_defense,55
861,Grimmsnarl,sp_defense,75
862,Obstagoon,sp_defense,81
863,Perrserker,sp_defense,60
864,Cursola,sp_defense,130
865,Sirfetch'd,sp_defense,82
866,Mr. Rime,sp_defense,100
867,Runerigus,sp_defense,105
868,Milcery,sp_defense,61
869,Alcremie,sp_defense,121
870,Falinks,sp_defense,60
871,Pincurchin,sp_defense,85
872,Snom,sp_defense,30
873,Frosmoth,sp_defense,90
874,Stonjourner,sp_defense,20
875,Eiscue,sp_defense,90
876,Indeedee,sp_defense,95
877,Morpeko,sp_defense,58
878,Cufant,sp_defense,49
879,Copperajah,sp_defense,69
